Line,XCo_m,YCo_m
9280,814035.068,1955446.848
9280,814035.252,1955440.902
9280,814035.436,1955434.956
9280,814035.62,1955429.01
9280,814035.815,1955423.077
9280,814036.01,1955417.144
9280,814036.205,1955411.211
9280,814036.4,1955405.278
9280,814036.595,1955399.345
9280,814036.79,1955393.412
9280,814036.985,1955387.479
9280,814037.18,1955381.546
9280,814037.375,1955375.613
9280,814037.57,1955369.68
9280,814037.775,1955363.761
9280,814037.98,1955357.842
9280,814038.185,1955351.923
9280,814038.39,1955346.004
9280,814038.595,1955340.085
9280,814038.8,1955334.166
9280,814039.005,1955328.247
9280,814039.21,1955322.328
9280,814039.415,1955316.409
9280,814039.62,1955310.49
9280,814039.832,1955304.596
9280,814040.044,1955298.702
9280,814040.256,1955292.808
9280,814040.468,1955286.914
9280,814040.68,1955281.02
9280,814040.892,1955275.126
9280,814041.104,1955269.232
9280,814041.316,1955263.338
9280,814041.528,1955257.444
9280,814041.74,1955251.55
9280,814041.945,1955245.685
9280,814042.15,1955239.82
9280,814042.355,1955233.955
9280,814042.56,1955228.09
9280,814042.765,1955222.225
9280,814042.97,1955216.36
9280,814043.175,1955210.495
9280,814043.38,1955204.63
9280,814043.585,1955198.765
9280,814043.79,1955192.9
9280,814043.973,1955187.055
9280,814044.156,1955181.21
9280,814044.339,1955175.365
9280,814044.522,1955169.52
9280,814044.705,1955163.675
9280,814044.888,1955157.83
9280,814045.071,1955151.985
9280,814045.254,1955146.14
9280,814045.437,1955140.295
9280,814045.62,1955134.45
9280,814045.775,1955128.618
9280,814045.93,1955122.786
9280,814046.085,1955116.954
9280,814046.24,1955111.122
9280,814046.395,1955105.29
9280,814046.55,1955099.458
9280,814046.705,1955093.626
9280,814046.86,1955087.794
9280,814047.015,1955081.962
9280,814047.17,1955076.13
9280,814047.295,1955070.304
9280,814047.42,1955064.478
9280,814047.545,1955058.652
9280,814047.67,1955052.826
9280,814047.795,1955047
9280,814047.92,1955041.174
9280,814048.045,1955035.348
9280,814048.17,1955029.522
9280,814048.295,1955023.696
9280,814048.42,1955017.87
9280,814048.508,1955012.04
9280,814048.596,1955006.21
9280,814048.684,1955000.38
9280,814048.772,1954994.55
9280,814048.86,1954988.72
9280,814048.948,1954982.89
9280,814049.036,1954977.06
9280,814049.124,1954971.23
9280,814049.212,1954965.4
9280,814049.3,1954959.57
9280,814049.355,1954953.726
9280,814049.41,1954947.882
9280,814049.465,1954942.038
9280,814049.52,1954936.194
9280,814049.575,1954930.35
9280,814049.63,1954924.506
9280,814049.685,1954918.662
9280,814049.74,1954912.818
9280,814049.795,1954906.974
9280,814049.85,1954901.13
9280,814049.869,1954895.269
9280,814049.888,1954889.408
9280,814049.907,1954883.547
9280,814049.926,1954877.686
9280,814049.945,1954871.825
9280,814049.964,1954865.964
9280,814049.983,1954860.103
9280,814050.002,1954854.242
9280,814050.021,1954848.381
9280,814050.04,1954842.52
9280,814050.02,1954836.645
9280,814050,1954830.77
9280,814049.98,1954824.895
9280,814049.96,1954819.02
9280,814049.94,1954813.145
9280,814049.92,1954807.27
9280,814049.9,1954801.395
9280,814049.88,1954795.52
9280,814049.86,1954789.645
9280,814049.84,1954783.77
9280,814049.79,1954777.881
9280,814049.74,1954771.992
9280,814049.69,1954766.103
9280,814049.64,1954760.214
9280,814049.59,1954754.325
9280,814049.54,1954748.436
9280,814049.49,1954742.547
9280,814049.44,1954736.658
9280,814049.39,1954730.769
9280,814049.34,1954724.88
9280,814049.261,1954718.987
9280,814049.182,1954713.094
9280,814049.103,1954707.201
9280,814049.024,1954701.308
9280,814048.945,1954695.415
9280,814048.866,1954689.522
9280,814048.787,1954683.629
9280,814048.708,1954677.736
9280,814048.629,1954671.843
9280,814048.55,1954665.95
9280,814048.445,1954660.063
9280,814048.34,1954654.176
9280,814048.235,1954648.289
9280,814048.13,1954642.402
9280,814048.025,1954636.515
9280,814047.92,1954630.628
9280,814047.815,1954624.741
9280,814047.71,1954618.854
9280,814047.605,1954612.967
9280,814047.5,1954607.08
9280,814047.373,1954601.21
9280,814047.246,1954595.34
9280,814047.119,1954589.47
9280,814046.992,1954583.6
9280,814046.865,1954577.73
9280,814046.738,1954571.86
9280,814046.611,1954565.99
9280,814046.484,1954560.12
9280,814046.357,1954554.25
9280,814046.23,1954548.38
9280,814046.077,1954542.536
9280,814045.924,1954536.692
9280,814045.771,1954530.848
9280,814045.618,1954525.004
9280,814045.465,1954519.16
9280,814045.312,1954513.316
9280,814045.159,1954507.472
9280,814045.006,1954501.628
9280,814044.853,1954495.784
9280,814044.7,1954489.94
9280,814044.517,1954484.123
9280,814044.334,1954478.306
9280,814044.151,1954472.489
9280,814043.968,1954466.672
9280,814043.785,1954460.855
9280,814043.602,1954455.038
9280,814043.419,1954449.221
9280,814043.236,1954443.404
9280,814043.053,1954437.587
9280,814042.87,1954431.77
9280,814042.697,1954425.971
9280,814042.524,1954420.172
9280,814042.351,1954414.373
9280,814042.178,1954408.574
9280,814042.005,1954402.775
9280,814041.832,1954396.976
9280,814041.659,1954391.177
9280,814041.486,1954385.378
9280,814041.313,1954379.579
9280,814041.14,1954373.78
9280,814040.98,1954367.992
9280,814040.82,1954362.204
9280,814040.66,1954356.416
9280,814040.5,1954350.628
9280,814040.34,1954344.84
9280,814040.18,1954339.052
9280,814040.02,1954333.264
9280,814039.86,1954327.476
9280,814039.7,1954321.688
9280,814039.54,1954315.9
9280,814039.385,1954310.124
9280,814039.23,1954304.348
9280,814039.075,1954298.572
9280,814038.92,1954292.796
9280,814038.765,1954287.02
9280,814038.61,1954281.244
9280,814038.455,1954275.468
9280,814038.3,1954269.692
9280,814038.145,1954263.916
9280,814037.99,1954258.14
9280,814037.823,1954252.374
9280,814037.656,1954246.608
9280,814037.489,1954240.842
9280,814037.322,1954235.076
9280,814037.155,1954229.31
9280,814036.988,1954223.544
9280,814036.821,1954217.778
9280,814036.654,1954212.012
9280,814036.487,1954206.246
9280,814036.32,1954200.48
9280,814036.141,1954194.72
9280,814035.962,1954188.96
9280,814035.783,1954183.2
9280,814035.604,1954177.44
9280,814035.425,1954171.68
9280,814035.246,1954165.92
9280,814035.067,1954160.16
9280,814034.888,1954154.4
9280,814034.709,1954148.64
9280,814034.53,1954142.88
9280,814034.357,1954137.122
9280,814034.184,1954131.364
9280,814034.011,1954125.606
9280,814033.838,1954119.848
9280,814033.665,1954114.09
9280,814033.492,1954108.332
9280,814033.319,1954102.574
9280,814033.146,1954096.816
9280,814032.973,1954091.058
9280,814032.8,1954085.3
9280,814032.642,1954079.538
9280,814032.484,1954073.776
9280,814032.326,1954068.014
9280,814032.168,1954062.252
9280,814032.01,1954056.49
9280,814031.852,1954050.728
9280,814031.694,1954044.966
9280,814031.536,1954039.204
9280,814031.378,1954033.442
9280,814031.22,1954027.68
9280,814031.084,1954021.906
9280,814030.948,1954016.132
9280,814030.812,1954010.358
9280,814030.676,1954004.584
9280,814030.54,1953998.81
9280,814030.404,1953993.036
9280,814030.268,1953987.262
9280,814030.132,1953981.488
9280,814029.996,1953975.714
9280,814029.86,1953969.94
9280,814029.751,1953964.145
9280,814029.642,1953958.35
9280,814029.533,1953952.555
9280,814029.424,1953946.76
9280,814029.315,1953940.965
9280,814029.206,1953935.17
9280,814029.097,1953929.375
9280,814028.988,1953923.58
9280,814028.879,1953917.785
9280,814028.77,1953911.99
9280,814028.679,1953906.181
9280,814028.588,1953900.372
9280,814028.497,1953894.563
9280,814028.406,1953888.754
9280,814028.315,1953882.945
9280,814028.224,1953877.136
9280,814028.133,1953871.327
9280,814028.042,1953865.518
9280,814027.951,1953859.709
9280,814027.86,1953853.9
9280,814027.778,1953848.077
9280,814027.696,1953842.254
9280,814027.614,1953836.431
9280,814027.532,1953830.608
9280,814027.45,1953824.785
9280,814027.368,1953818.962
9280,814027.286,1953813.139
9280,814027.204,1953807.316
9280,814027.122,1953801.493
9280,814027.04,1953795.67
9280,814026.962,1953789.83
9280,814026.884,1953783.99
9280,814026.806,1953778.15
9280,814026.728,1953772.31
9280,814026.65,1953766.47
9280,814026.572,1953760.63
9280,814026.494,1953754.79
9280,814026.416,1953748.95
9280,814026.338,1953743.11
9280,814026.26,1953737.27
9280,814026.202,1953731.417
9280,814026.144,1953725.564
9280,814026.086,1953719.711
9280,814026.028,1953713.858
9280,814025.97,1953708.005
9280,814025.912,1953702.152
9280,814025.854,1953696.299
9280,814025.796,1953690.446
9280,814025.738,1953684.593
9280,814025.68,1953678.74
9280,814025.642,1953672.873
9280,814025.604,1953667.006
9280,814025.566,1953661.139
9280,814025.528,1953655.272
9280,814025.49,1953649.405
9280,814025.452,1953643.538
9280,814025.414,1953637.671
9280,814025.376,1953631.804
9280,814025.338,1953625.937
9280,814025.3,1953620.07
9280,814025.277,1953614.182
9280,814025.254,1953608.294
9280,814025.231,1953602.406
9280,814025.208,1953596.518
9280,814025.185,1953590.63
9280,814025.162,1953584.742
9280,814025.139,1953578.854
9280,814025.116,1953572.966
9280,814025.093,1953567.078
9280,814025.07,1953561.19
9280,814025.049,1953555.28
9280,814025.028,1953549.37
9280,814025.007,1953543.46
9280,814024.986,1953537.55
9280,814024.965,1953531.64
9280,814024.944,1953525.73
9280,814024.923,1953519.82
9280,814024.902,1953513.91
9280,814024.881,1953508
9280,814024.86,1953502.09
9280,814024.866,1953496.156
9280,814024.872,1953490.222
9280,814024.878,1953484.288
9280,814024.884,1953478.354
9280,814024.89,1953472.42
9280,814024.896,1953466.486
9280,814024.902,1953460.552
9280,814024.908,1953454.618
9280,814024.914,1953448.684
9280,814024.92,1953442.75
9280,814024.98,1953436.804
9280,814025.04,1953430.858
9280,814025.1,1953424.912
9280,814025.16,1953418.966
9280,814025.22,1953413.02
9280,814025.28,1953407.074
9280,814025.34,1953401.128
9280,814025.4,1953395.182
9280,814025.46,1953389.236
9280,814025.52,1953383.29
9280,814025.618,1953377.343
9280,814025.716,1953371.396
9280,814025.814,1953365.449
9280,814025.912,1953359.502
9280,814026.01,1953353.555
9280,814026.108,1953347.608
9280,814026.206,1953341.661
9280,814026.304,1953335.714
9280,814026.402,1953329.767
9280,814026.5,1953323.82
9280,814026.613,1953317.873
9280,814026.726,1953311.926
9280,814026.839,1953305.979
9280,814026.952,1953300.032
9280,814027.065,1953294.085
9280,814027.178,1953288.138
9280,814027.291,1953282.191
9280,814027.404,1953276.244
9280,814027.517,1953270.297
9280,814027.63,1953264.35
9280,814027.754,1953258.402
9280,814027.878,1953252.454
9280,814028.002,1953246.506
9280,814028.126,1953240.558
9280,814028.25,1953234.61
9280,814028.374,1953228.662
9280,814028.498,1953222.714
9280,814028.622,1953216.766
9280,814028.746,1953210.818
9280,814028.87,1953204.87
9280,814029.001,1953198.917
9280,814029.132,1953192.964
9280,814029.263,1953187.011
9280,814029.394,1953181.058
9280,814029.525,1953175.105
9280,814029.656,1953169.152
9280,814029.787,1953163.199
9280,814029.918,1953157.246
9280,814030.049,1953151.293
9280,814030.18,1953145.34
9280,814030.301,1953139.389
9280,814030.422,1953133.438
9280,814030.543,1953127.487
9280,814030.664,1953121.536
9280,814030.785,1953115.585
9280,814030.906,1953109.634
9280,814031.027,1953103.683
9280,814031.148,1953097.732
9280,814031.269,1953091.781
9280,814031.39,1953085.83
9280,814031.501,1953079.881
9280,814031.612,1953073.932
9280,814031.723,1953067.983
9280,814031.834,1953062.034
9280,814031.945,1953056.085
9280,814032.056,1953050.136
9280,814032.167,1953044.187
9280,814032.278,1953038.238
9280,814032.389,1953032.289
9280,814032.5,1953026.34
9280,814032.624,1953020.395
9280,814032.748,1953014.45
9280,814032.872,1953008.505
9280,814032.996,1953002.56
9280,814033.12,1952996.615
9280,814033.244,1952990.67
9280,814033.368,1952984.725
9280,814033.492,1952978.78
9280,814033.616,1952972.835
9280,814033.74,1952966.89
9280,814033.868,1952960.957
9280,814033.996,1952955.024
9280,814034.124,1952949.091
9280,814034.252,1952943.158
9280,814034.38,1952937.225
9280,814034.508,1952931.292
9280,814034.636,1952925.359
9280,814034.764,1952919.426
9280,814034.892,1952913.493
9280,814035.02,1952907.56
9280,814035.138,1952901.645
9280,814035.256,1952895.73
9280,814035.374,1952889.815
9280,814035.492,1952883.9
9280,814035.61,1952877.985
9280,814035.728,1952872.07
9280,814035.846,1952866.155
9280,814035.964,1952860.24
9280,814036.082,1952854.325
9280,814036.2,1952848.41
9280,814036.303,1952842.514
9280,814036.406,1952836.618
9280,814036.509,1952830.722
9280,814036.612,1952824.826
9280,814036.715,1952818.93
9280,814036.818,1952813.034
9280,814036.921,1952807.138
9280,814037.024,1952801.242
9280,814037.127,1952795.346
9280,814037.23,1952789.45
9280,814037.323,1952783.568
9280,814037.416,1952777.686
9280,814037.509,1952771.804
9280,814037.602,1952765.922
9280,814037.695,1952760.04
9280,814037.788,1952754.158
9280,814037.881,1952748.276
9280,814037.974,1952742.394
9280,814038.067,1952736.512
9280,814038.16,1952730.63
9280,814038.275,1952724.756
9280,814038.39,1952718.882
9280,814038.505,1952713.008
9280,814038.62,1952707.134
9280,814038.735,1952701.26
9280,814038.85,1952695.386
9280,814038.965,1952689.512
9280,814039.08,1952683.638
9280,814039.195,1952677.764
9280,814039.31,1952671.89
9280,814039.454,1952666.023
9280,814039.598,1952660.156
9280,814039.742,1952654.289
9280,814039.886,1952648.422
9280,814040.03,1952642.555
9280,814040.174,1952636.688
9280,814040.318,1952630.821
9280,814040.462,1952624.954
9280,814040.606,1952619.087
9280,814040.75,1952613.22
9280,814040.919,1952607.366
9280,814041.088,1952601.512
9280,814041.257,1952595.658
9280,814041.426,1952589.804
9280,814041.595,1952583.95
9280,814041.764,1952578.096
9280,814041.933,1952572.242
9280,814042.102,1952566.388
9280,814042.271,1952560.534
9280,814042.44,1952554.68
9280,814042.625,1952548.836
9280,814042.81,1952542.992
9280,814042.995,1952537.148
9280,814043.18,1952531.304
9280,814043.365,1952525.46
9280,814043.55,1952519.616
9280,814043.735,1952513.772
9280,814043.92,1952507.928
9280,814044.105,1952502.084
9280,814044.29,1952496.24
9280,814044.482,1952490.402
9280,814044.674,1952484.564
9280,814044.866,1952478.726
9280,814045.058,1952472.888
9280,814045.25,1952467.05
9280,814045.442,1952461.212
9280,814045.634,1952455.374
9280,814045.826,1952449.536
9280,814046.018,1952443.698
9280,814046.21,1952437.86
9280,814046.407,1952432.025
9280,814046.604,1952426.19
9280,814046.801,1952420.355
9280,814046.998,1952414.52
9280,814047.195,1952408.685
9280,814047.392,1952402.85
9280,814047.589,1952397.015
9280,814047.786,1952391.18
9280,814047.983,1952385.345
9280,814048.18,1952379.51
9280,814048.375,1952373.674
9280,814048.57,1952367.838
9280,814048.765,1952362.002
9280,814048.96,1952356.166
9280,814049.155,1952350.33
9280,814049.35,1952344.494
9280,814049.545,1952338.658
9280,814049.74,1952332.822
9280,814049.935,1952326.986
9280,814050.13,1952321.15
9280,814050.289,1952315.305
9280,814050.448,1952309.46
9280,814050.607,1952303.615
9280,814050.766,1952297.77
9280,814050.925,1952291.925
9280,814051.084,1952286.08
9280,814051.243,1952280.235
9280,814051.402,1952274.39
9280,814051.561,1952268.545
9280,814051.72,1952262.7
9280,814051.823,1952256.847
9280,814051.926,1952250.994
9280,814052.029,1952245.141
9280,814052.132,1952239.288
9280,814052.235,1952233.435
9280,814052.338,1952227.582
9280,814052.441,1952221.729
9280,814052.544,1952215.876
9280,814052.647,1952210.023
9280,814052.75,1952204.17
9280,814052.812,1952198.317
9280,814052.874,1952192.464
9280,814052.936,1952186.611
9280,814052.998,1952180.758
9280,814053.06,1952174.905
9280,814053.122,1952169.052
9280,814053.184,1952163.199
9280,814053.246,1952157.346
9280,814053.308,1952151.493
9280,814053.37,1952145.64
9280,814053.404,1952139.791
9280,814053.438,1952133.942
9280,814053.472,1952128.093
9280,814053.506,1952122.244
9280,814053.54,1952116.395
9280,814053.574,1952110.546
9280,814053.608,1952104.697
9280,814053.642,1952098.848
9280,814053.676,1952092.999
9280,814053.71,1952087.15
9280,814053.717,1952081.308
9280,814053.724,1952075.466
9280,814053.731,1952069.624
9280,814053.738,1952063.782
9280,814053.745,1952057.94
9280,814053.752,1952052.098
9280,814053.759,1952046.256
9280,814053.766,1952040.414
9280,814053.773,1952034.572
9280,814053.78,1952028.73
9280,814053.765,1952022.893
9280,814053.75,1952017.056
9280,814053.735,1952011.219
9280,814053.72,1952005.382
9280,814053.705,1951999.545
9280,814053.69,1951993.708
9280,814053.675,1951987.871
9280,814053.66,1951982.034
9280,814053.645,1951976.197
9280,814053.63,1951970.36
9280,814053.598,1951964.523
9280,814053.566,1951958.686
9280,814053.534,1951952.849
9280,814053.502,1951947.012
9280,814053.47,1951941.175
9280,814053.438,1951935.338
9280,814053.406,1951929.501
9280,814053.374,1951923.664
9280,814053.342,1951917.827
9280,814053.31,1951911.99
9280,814053.268,1951906.156
9280,814053.226,1951900.322
9280,814053.184,1951894.488
9280,814053.142,1951888.654
9280,814053.1,1951882.82
9280,814053.058,1951876.986
9280,814053.016,1951871.152
9280,814052.974,1951865.318
9280,814052.932,1951859.484
9280,814052.89,1951853.65
9280,814052.839,1951847.819
9280,814052.788,1951841.988
9280,814052.737,1951836.157
9280,814052.686,1951830.326
9280,814052.635,1951824.495
9280,814052.584,1951818.664
9280,814052.533,1951812.833
9280,814052.482,1951807.002
9280,814052.431,1951801.171
9280,814052.38,1951795.34
9280,814052.328,1951789.507
9280,814052.276,1951783.674
9280,814052.224,1951777.841
9280,814052.172,1951772.008
9280,814052.12,1951766.175
9280,814052.068,1951760.342
9280,814052.016,1951754.509
9280,814051.964,1951748.676
9280,814051.912,1951742.843
9280,814051.86,1951737.01
9280,814051.805,1951731.169
9280,814051.75,1951725.328
9280,814051.695,1951719.487
9280,814051.64,1951713.646
9280,814051.585,1951707.805
9280,814051.53,1951701.964
9280,814051.475,1951696.123
9280,814051.42,1951690.282
9280,814051.365,1951684.441
9280,814051.31,1951678.6
9280,814051.261,1951672.752
